player,total_runs,bat_avg,bat_sr,total_fours,total_sixes,centuries,fifties,seasons_batted,last_season_bat,total_wickets,bowl_avg,economy,bowl_sr,seasons_bowled,last_season_bowl,best_economy,avg_dots_per_spell,inn_wickets,max_sr_inn,avg_sr_inn,max_6s_inn,max_4s_inn,role,bat_impact,bowl_impact,overall_impact,powerplay_bowler,death_bowler,finisher,anchor,runs_3yr_avg,sr_3yr_avg,wkts_3yr_avg,econ_3yr_avg
Jimmy Neesham,61.0,7.833333333333333,65.61666666666666,3.0,2.0,0.0,0.0,3.0,2021.0,8.0,59.4,9.1,36.6,3.0,2021.0,3.0,13.0,3.0,0.0,0.0,0.0,0.0,bowler,6.361953254251404,25.214495204249303,25.214495204249303,False,False,False,False,20.333333333333332,65.61666666666666,2.6666666666666665,9.1
Jitesh Sharma,234.0,29.25,163.63,22.0,12.0,0.0,0.0,1.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.42,189.40214285714288,3.0,5.0,batter,19.836965380704992,0.0,19.836965380704992,False,True,False,False,234.0,163.63,0.0,0.0
Joe Denly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,batter,0.0,0.0,0.0,False,True,False,False,0.0,0.0,0.0,0.0
Jofra Archer,195.0,18.44333333333333,139.42666666666668,11.0,14.0,0.0,0.0,3.0,2020.0,46.0,22.12,7.223333333333333,18.56,3.0,2020.0,3.75,13.4375,26.0,433.33,336.46,4.0,2.0,allrounder,14.679892168972549,38.6803535433146,26.680122856143576,False,True,False,False,65.0,139.42666666666668,15.333333333333334,7.223333333333333
Joginder Sharma,36.0,14.0,128.28,1.0,2.0,0.0,0.0,2.0,2009.0,12.0,25.7175,10.067499999999999,15.875,4.0,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bowler,11.600986078185972,2.2950819672131146,2.2950819672131146,False,False,False,False,18.0,128.28,1.3333333333333333,10.196666666666667
Johan Botha,409.0,20.298,126.082,39.0,5.0,0.0,1.0,5.0,2015.0,25.0,38.92,6.934,32.436,5.0,2015.0,3.0,9.833333333333334,11.0,360.0,260.38,1.0,8.0,allrounder,15.41514330058253,25.87116435477091,20.64315382767672,True,True,False,False,44.0,132.25,5.0,7.293333333333334
Johan van der Wath,18.0,9.0,112.5,1.0,1.0,0.0,0.0,1.0,2011.0,3.0,43.0,10.75,24.0,1.0,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bowler,8.9320779110937,0.5737704918032787,0.5737704918032787,False,False,False,False,18.0,112.5,3.0,10.75
John Hastings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.75,7.605,19.0,2.0,2016.0,2.25,13.0,2.0,0.0,0.0,0.0,0.0,bowler,0.0,22.35698727502006,22.35698727502006,False,True,False,False,0.0,0.0,1.5,7.605
Jonny Bairstow,1291.0,37.8275,142.5875,133.0,55.0,1.0,9.0,4.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,210.495306122449,7.0,12.0,batter,31.205657360847994,0.0,31.205657360847994,False,True,True,False,282.0,137.70333333333335,0.0,0.0
Jos Buttler,2831.0,38.66571428571428,149.39142857142858,277.0,135.0,5.0,15.0,7.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.66,200.31827956989247,9.0,12.0,batter,51.0091278435971,0.0,51.0091278435971,False,True,True,False,481.6666666666667,148.85,0.0,0.0
Josh Hazlewood,18.0,0.0,69.23,1.0,0.0,0.0,0.0,1.0,2022.0,32.0,36.49333333333333,7.623333333333332,31.013333333333332,3.0,2022.0,4.25,11.5,24.0,175.0,175.0,0.0,1.0,bowler,3.5294347826086963,34.39381997783637,34.39381997783637,False,True,False,False,18.0,69.23,10.666666666666666,7.623333333333332
Josh Philippe,78.0,19.5,101.29,9.0,1.0,0.0,0.0,1.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.5,137.5,1.0,4.0,batter,12.344347764459766,0.0,12.344347764459766,False,True,False,False,78.0,101.29,0.0,0.0
Juan Theron,10.0,0.3333333333333333,85.55333333333333,1.0,0.0,0.0,0.0,3.0,2015.0,9.0,34.72,8.68,24.0,3.0,2015.0,4.25,7.0,3.0,0.0,0.0,0.0,0.0,bowler,4.434339024560505,20.79036741946578,20.79036741946578,False,True,False,False,3.3333333333333335,85.55333333333333,3.0,8.68
Junior Dala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.33,0.0,1.0,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bowler,0.0,0.0,0.0,False,False,False,False,0.0,0.0,0.0,11.33
K L Rahul,616.0,51.33,135.38,45.0,30.0,2.0,4.0,1.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.66,135.43103448275863,5.0,12.0,batter,33.989111842145974,0.0,33.989111842145974,False,True,False,True,616.0,135.38,0.0,0.0
K.S Bharat,191.0,38.2,122.43,10.0,8.0,0.0,1.0,1.0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,141.66500000000002,4.0,3.0,batter,20.88110940282321,0.0,20.88110940282321,False,True,False,True,191.0,122.43,0.0,0.0
KC Cariappa,24.0,4.666666666666667,148.91666666666666,0.0,2.0,0.0,0.0,3.0,2019.0,8.0,28.1875,12.2025,17.125,4.0,2019.0,5.0,6.666666666666667,4.0,0.0,0.0,0.0,0.0,bowler,9.257466820443511,22.0836676984218,22.0836676984218,False,False,False,False,8.0,148.91666666666666,2.3333333333333335,11.603333333333333
KL Rahul,3273.0,41.3125,130.915,282.0,134.0,2.0,27.0,8.0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.33,233.590625,8.0,14.0,batter,47.392046883839456,0.0,47.392046883839456,False,True,False,True,629.6666666666666,134.5066666666667,0.0,0.0
KM Asif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.5,10.4,12.5,2.0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bowler,0.0,0.7650273224043717,0.7650273224043717,False,False,False,False,0.0,0.0,2.0,10.4
KP Appanna,2.0,1.0,33.33,0.0,0.0,0.0,0.0,2.0,2010.0,9.0,39.72,7.743333333333333,31.666666666666668,3.0,2012.0,4.75,9.0,4.0,0.0,0.0,0.0,0.0,bowler,2.030840745179101,24.61466811876648,24.61466811876648,False,True,False,False,1.0,33.33,3.0,7.743333333333333
Kagiso Rabada,186.0,11.918,124.36399999999999,16.0,6.0,0.0,0.0,5.0,2022.0,99.0,22.472,8.312000000000001,16.131999999999998,5.0,2022.0,5.25,10.944444444444445,42.0,300.0,178.125,1.0,4.0,allrounder,11.340512232766196,51.88945730953928,31.614984771152738,False,True,False,False,39.0,147.52,22.666666666666668,8.31
Kamlesh Nagarkoti,22.0,3.665,35.48,1.0,0.0,0.0,0.0,2.0,2021.0,5.0,23.1,10.690000000000001,15.6,2.0,2021.0,5.5,9.5,1.0,0.0,0.0,0.0,0.0,bowler,3.1646756789074915,25.694046390767703,25.694046390767703,False,False,False,False,11.0,35.48,2.5,10.690000000000001
Kamran Akmal,128.0,25.6,164.1,13.0,8.0,0.0,1.0,1.0,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,292.378,3.0,4.0,batter,18.231252970088274,0.0,18.231252970088274,False,True,False,False,128.0,164.1,0.0,0.0
Kamran Khan,3.0,3.0,60.0,0.0,0.0,0.0,0.0,1.0,2009.0,9.0,12.773333333333333,10.5,9.886666666666667,3.0,2011.0,3.75,12.0,5.0,0.0,0.0,0.0,0.0,bowler,4.081699771769186,26.227430356528714,26.227430356528714,False,False,False,False,3.0,60.0,3.0,10.5
Kane Richardson,36.0,6.0,81.48,2.0,1.0,0.0,0.0,3.0,2016.0,19.0,30.45,8.879999999999999,20.875,4.0,2021.0,4.33,11.0,5.0,0.0,0.0,0.0,0.0,bowler,6.378635385701325,28.228460201001184,28.228460201001184,False,True,False,False,12.0,81.48,5.666666666666667,8.996666666666666
Kane Williamson,2101.0,34.79375,121.34875,182.0,64.0,0.0,18.0,8.0,2022.0,0.0,0.0,9.5,0.0,2.0,2020.0,0.0,0.0,0.0,420.0,182.7589655172414,5.0,8.0,allrounder,31.537133532526013,0.0,15.768566766263007,False,False,False,False,266.3333333333333,113.48,0.0,9.5
Karan Goel,218.0,15.386666666666665,93.55333333333334,17.0,9.0,0.0,0.0,3.0,2010.0,0.0,0.0,9.040000000000001,0.0,3.0,2010.0,5.5,4.0,0.0,260.0,186.425,3.0,3.0,allrounder,11.242379489411384,17.692307692307693,14.467343590859539,False,False,False,False,72.66666666666667,93.55333333333334,0.0,9.040000000000001
Karan Sharma,4.0,4.0,100.0,1.0,0.0,0.0,0.0,1.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,1.0,batter,6.442266362358915,0.0,6.442266362358915,False,True,False,False,4.0,100.0,0.0,0.0
Karanveer Singh,12.0,5.5,84.375,1.0,0.0,0.0,0.0,2.0,2015.0,12.0,85.95,9.705,47.45,2.0,2015.0,4.0,10.0,4.0,0.0,0.0,0.0,0.0,bowler,6.226398253074427,24.707669379800528,24.707669379800528,False,False,False,False,6.0,84.375,6.0,9.705
Karn Sharma,316.0,11.447999999999999,121.102,18.0,14.0,0.0,0.0,5.0,2017.0,59.0,22.98375,8.682500000000001,16.42,8.0,2020.0,2.0,9.277777777777779,25.0,466.66,308.5014285714286,3.0,2.0,allrounder,11.72444952031873,31.758123479434957,21.741286499876843,False,True,False,False,63.0,120.62,3.3333333333333335,9.893333333333333
Kartik Tyagi,13.0,3.1666666666666665,77.77333333333333,1.0,0.0,0.0,0.0,3.0,2022.0,14.0,50.25666666666667,9.443333333333333,31.48,3.0,2022.0,9.25,10.0,1.0,140.0,140.0,0.0,1.0,bowler,5.067573390329632,36.69420402002369,36.69420402002369,False,False,False,False,4.333333333333333,77.77333333333333,4.666666666666667,9.443333333333333
Karun Nair,1496.0,17.482222222222223,112.14111111111112,161.0,39.0,0.0,10.0,9.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,201.15648648648647,5.0,9.0,batter,20.435004301264044,0.0,20.435004301264044,False,True,False,False,12.333333333333334,95.49666666666667,0.0,0.0
Kedar Jadhav,1196.0,16.465454545454545,118.04454545454546,101.0,40.0,0.0,4.0,11.0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,229.44279999999998,5.0,8.0,batter,18.152054718754485,0.0,18.152054718754485,False,True,False,False,93.0,98.51333333333334,0.0,0.0
Keemo Paul,18.0,3.6,75.0,1.0,1.0,0.0,0.0,1.0,2019.0,9.0,26.33,8.72,18.11,1.0,2019.0,4.25,9.0,3.0,0.0,0.0,0.0,0.0,bowler,5.130398756691773,23.29036741946578,23.29036741946578,False,True,False,False,18.0,75.0,9.0,8.72
Kemar Roach,10.0,10.0,111.11,1.0,0.0,0.0,0.0,1.0,2010.0,0.0,0.0,10.0,0.0,1.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bowler,9.161165905897288,0.0,0.0,False,False,False,False,10.0,111.11,0.0,10.0
Kevin Pietersen,1001.0,40.28,130.582,91.0,40.0,1.0,4.0,5.0,2016.0,7.0,15.636666666666665,7.686666666666667,13.166666666666666,3.0,2012.0,4.66,7.5,2.0,400.0,211.8440740740741,9.0,10.0,allrounder,29.039816986068175,21.808553058962893,25.424185022515534,False,True,False,True,224.0,131.06333333333333,2.3333333333333335,7.686666666666667
Kevon Cooper,116.0,13.916666666666666,172.42333333333332,9.0,8.0,0.0,0.0,3.0,2014.0,33.0,24.843333333333334,7.666666666666667,19.483333333333334,3.0,2014.0,3.75,11.0,3.0,233.33,216.66500000000002,3.0,2.0,allrounder,14.248419635893121,29.226685200045857,21.73755241796949,False,True,False,False,38.666666666666664,172.42333333333332,11.0,7.666666666666667
Khaleel Ahmed,1.0,0.3333333333333333,16.666666666666668,0.0,0.0,0.0,0.0,3.0,2021.0,48.0,21.766,9.292,15.466,5.0,2022.0,5.25,11.090909090909092,20.0,0.0,0.0,0.0,0.0,bowler,0.9560382999228244,38.568439756964345,38.568439756964345,False,False,False,False,0.3333333333333333,16.666666666666668,9.666666666666666,8.523333333333333
Kieron Pollard,3412.0,29.536153846153844,146.29153846153847,218.0,223.0,0.0,16.0,13.0,2022.0,69.0,34.016363636363636,9.841818181818182,22.17818181818182,11.0,2022.0,3.5,7.444444444444445,11.0,600.0,269.6187288135593,10.0,7.0,allrounder,39.9397302252674,32.454199943954045,36.196965084610724,False,False,True,False,219.0,149.11999999999998,4.333333333333333,8.39
Krishmar Santokie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,11.25,16.0,1.0,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bowler,0.0,0.5737704918032787,0.5737704918032787,False,False,False,False,0.0,0.0,3.0,11.25
Krishnakant Upadhyay,11.0,0.0,137.5,0.0,1.0,0.0,0.0,1.0,2012.0,0.0,0.0,8.925,0.0,2.0,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bowler,6.944526904964884,0.0,0.0,False,True,False,False,11.0,137.5,0.0,8.925
Krishnappa Gowtham,186.0,20.666666666666668,149.05,13.0,12.0,0.0,0.0,3.0,2020.0,18.0,74.54,8.7125,51.0525,4.0,2022.0,3.0,10.4,13.0,325.0,301.25,2.0,4.0,allrounder,15.864337551412076,25.581608964805685,20.72297325810888,False,True,False,False,62.0,149.05,2.3333333333333335,9.016666666666667
Krunal Pandya,1326.0,23.775714285714287,136.43142857142857,121.0,50.0,0.0,1.0,7.0,2022.0,61.0,37.29,7.322857142857144,30.142857142857142,7.0,2022.0,2.33,8.515151515151516,30.0,500.0,227.27425,6.0,8.0,allrounder,21.89484084100198,32.8011655011655,27.34800317108374,False,True,False,False,145.0,120.31,7.0,7.506666666666667
Kuldeep Sen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,29.62,9.41,18.87,1.0,2022.0,8.75,7.666666666666667,2.0,0.0,0.0,0.0,0.0,bowler,0.0,31.646604761358855,31.646604761358855,False,False,False,False,0.0,0.0,8.0,9.41
Kuldeep Yadav,105.0,17.8,89.02000000000001,8.0,2.0,0.0,0.0,5.0,2022.0,61.0,42.169999999999995,8.251666666666667,31.05,6.0,2022.0,4.0,9.266666666666667,22.0,200.0,160.7125,1.0,2.0,allrounder,11.254214001653995,36.23076923076923,23.742491616211616,False,True,False,False,24.333333333333332,101.39999999999999,8.666666666666666,8.25
Kuldip Yadav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2021.0,0.0,0.0,8.0,0.0,1.0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bowler,0.0,0.0,0.0,False,True,False,False,0.0,0.0,0.0,8.0
Kulwant Khejroliya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.25,9.635,31.25,2.0,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bowler,0.0,0.5737704918032787,0.5737704918032787,False,False,False,False,0.0,0.0,1.5,9.635
Kumar Kartikeya Singh,3.0,3.0,60.0,0.0,0.0,0.0,0.0,1.0,2022.0,5.0,20.4,7.84,15.6,1.0,2022.0,4.75,9.0,1.0,0.0,0.0,0.0,0.0,bowler,4.081699771769186,23.338277159998473,23.338277159998473,False,True,False,False,3.0,60.0,5.0,7.84
Kumar Sangakkara,1687.0,25.753333333333334,120.34666666666668,195.0,27.0,0.0,10.0,6.0,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.85,190.99823529411765,2.0,13.0,batter,24.18108103359331,0.0,24.18108103359331,False,True,False,False,226.0,106.36666666666667,0.0,0.0
Kushal Janith Perera,14.0,7.0,107.69,3.0,0.0,0.0,0.0,1.0,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,batter,7.934885216253706,0.0,7.934885216253706,False,True,False,False,14.0,107.69,0.0,0.0
Kyle Abbott,13.0,13.0,162.5,0.0,1.0,0.0,0.0,1.0,2016.0,2.0,88.5,11.06,48.0,1.0,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bowler,12.840376882148266,0.38251366120218583,0.38251366120218583,False,False,False,False,13.0,162.5,2.0,11.06
Kyle Jamieson,65.0,16.25,118.18,5.0,3.0,0.0,0.0,1.0,2021.0,9.0,29.88,9.6,18.66,1.0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bowler,12.036230746760355,1.721311475409836,1.721311475409836,False,False,False,False,65.0,118.18,9.0,9.6
LPC Silva,40.0,20.0,153.84,5.0,1.0,0.0,0.0,1.0,2008.0,0.0,0.0,21.0,0.0,1.0,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bowler,15.006826108063809,0.0,0.0,False,False,False,False,40.0,153.84,0.0,21.0
Lakshmipathy Balaji,36.0,3.388333333333333,75.55499999999999,2.0,1.0,0.0,0.0,6.0,2014.0,76.0,26.978571428571428,8.044285714285715,20.014285714285712,7.0,2014.0,2.33,10.714285714285714,28.0,0.0,0.0,0.0,0.0,bowler,5.1505624736803926,38.078026618190556,38.078026618190556,False,True,False,False,4.666666666666667,107.77666666666666,11.666666666666666,7.32
Lalit Yadav,229.0,28.5,101.71000000000001,18.0,7.0,0.0,0.0,2.0,2022.0,8.0,31.375,7.77,24.0,2.0,2022.0,4.25,7.5,4.0,154.16,116.848,2.0,4.0,allrounder,16.314444258348903,21.394565134319233,18.854504696334068,False,True,False,False,114.5,101.71000000000001,4.0,7.77
Lasith Malinga,87.0,2.295714285714286,83.71142857142857,6.0,5.0,0.0,0.0,7.0,2017.0,170.0,21.038888888888888,7.206666666666667,17.252222222222223,9.0,2019.0,2.0,11.675675675675675,75.0,0.0,0.0,0.0,0.0,bowler,5.473072392616574,64.50773132125592,64.50773132125592,False,True,False,False,5.0,114.44333333333334,17.0,8.56
Laxmi Ratan Shukla,405.0,13.328571428571427,106.8342857142857,33.0,16.0,0.0,0.0,7.0,2014.0,15.0,34.38666666666666,8.086666666666668,25.0,6.0,2014.0,5.0,13.0,0.0,466.66,227.04454545454547,2.0,4.0,allrounder,12.073959634523378,30.65731399747793,21.365636816000656,False,True,False,False,36.333333333333336,79.37999999999998,1.0,7.406666666666667
Lee Carseldine,81.0,20.25,119.11,11.0,0.0,0.0,0.0,1.0,2009.0,1.0,6.0,6.0,6.0,1.0,2009.0,0.0,0.0,0.0,216.66,169.265,0.0,6.0,bowler,13.486253350746356,0.19125683060109291,0.19125683060109291,False,True,False,False,81.0,119.11,1.0,6.0
Lendl Simmons,1079.0,32.2125,120.0375,109.0,44.0,1.0,11.0,4.0,2017.0,1.0,34.0,11.33,18.0,1.0,2014.0,0.0,0.0,0.0,350.0,184.80970588235294,5.0,14.0,allrounder,27.336894180829777,0.19125683060109291,13.764075505715436,False,False,False,False,228.33333333333334,114.92,1.0,11.33
Liam Livingstone,550.0,22.826666666666668,144.14000000000001,38.0,40.0,0.0,4.0,3.0,2022.0,6.0,16.83,10.89,11.5,2.0,2022.0,6.25,8.0,3.0,333.33,204.0482142857143,5.0,7.0,allrounder,19.288355949935184,26.081981543047117,22.68516874649115,False,False,True,False,183.33333333333334,144.14000000000001,3.0,10.89
Liam Plunkett,1.0,1.0,33.33,0.0,0.0,0.0,0.0,1.0,2018.0,4.0,56.25,9.0,37.5,1.0,2018.0,4.25,10.5,3.0,0.0,0.0,0.0,0.0,bowler,2.0270665905897287,24.209083266460315,24.209083266460315,False,False,False,False,1.0,33.33,4.0,9.0
Lockie Ferguson,67.0,0.625,134.225,6.0,2.0,0.0,0.0,4.0,2022.0,36.0,39.994,8.356,26.9,5.0,2022.0,1.75,11.125,24.0,166.66,166.66,0.0,1.0,bowler,7.2431360389517305,28.920866531009974,28.920866531009974,False,True,False,False,22.0,145.63333333333333,10.333333333333334,7.956666666666666
Love Ablish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,11.0,4.0,2.0,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bowler,0.0,0.5737704918032787,0.5737704918032787,False,False,False,False,0.0,0.0,1.5,11.0
Luke Pomersbach,302.0,51.0,116.565,25.0,13.0,0.0,1.0,4.0,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,201.3025,3.0,10.0,batter,25.713789765457026,0.0,25.713789765457026,False,True,False,True,50.0,104.24333333333333,0.0,0.0
Luke Ronchi,34.0,4.25,53.125,6.0,1.0,0.0,0.0,2.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,batter,4.328950313521956,0.0,4.328950313521956,False,True,False,False,17.0,53.125,0.0,0.0
Luke Wright,106.0,21.2,176.66,16.0,3.0,0.0,0.0,1.0,2013.0,2.0,25.0,11.08,14.75,2.0,2013.0,0.0,0.0,0.0,400.0,333.26,1.0,7.0,allrounder,16.88109364312637,0.38251366120218583,8.631803652164278,False,False,False,False,106.0,176.66,1.0,11.08
Lukman Meriwala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,10.66,18.0,1.0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bowler,0.0,0.19125683060109291,0.19125683060109291,False,False,False,False,0.0,0.0,1.0,10.66
Lungi Ngidi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,19.243333333333336,8.946666666666667,13.08,3.0,2021.0,2.5,12.75,8.0,0.0,0.0,0.0,0.0,bowler,0.0,27.851787897894457,27.851787897894457,False,True,False,False,0.0,0.0,8.333333333333334,8.946666666666667
MF Maharoof,156.0,15.579999999999998,146.5,12.0,9.0,0.0,0.0,2.0,2010.0,23.0,21.175,7.745,16.2,2.0,2010.0,2.75,11.75,7.0,520.0,264.31,4.0,4.0,allrounder,13.724695109163722,26.625742768160798,20.175218938662262,False,True,False,False,78.0,146.5,11.5,7.745
MS Dhoni,4978.0,42.376,133.38933333333333,346.0,229.0,0.0,24.0,15.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,231.041610738255,7.0,9.0,batter,51.43565475128648,0.0,51.43565475128648,False,True,False,True,182.0,115.40333333333335,0.0,0.0
Maheesh Theekshana,7.0,7.0,100.0,0.0,1.0,0.0,0.0,1.0,2022.0,12.0,21.75,7.45,17.5,1.0,2022.0,6.0,7.875,12.0,175.0,175.0,1.0,0.0,bowler,7.551977338609895,28.030440358821508,28.030440358821508,False,True,False,False,7.0,100.0,12.0,7.45
Mahela Jayawardena,1802.0,29.823333333333334,125.195,200.0,39.0,1.0,10.0,6.0,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,196.16108108108108,3.0,14.0,batter,29.145805146340717,0.0,29.145805146340717,False,True,False,False,321.6666666666667,111.5,0.0,0.0
Mahesh Rawat,55.0,4.5,72.27666666666666,4.0,1.0,0.0,0.0,3.0,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,batter,5.45498900223219,0.0,5.45498900223219,False,True,False,False,18.333333333333332,72.27666666666666,0.0,0.0
Mahipal Lomror,267.0,19.238,150.154,15.0,13.0,0.0,0.0,5.0,2022.0,1.0,23.5,7.855,21.0,2.0,2021.0,0.0,0.0,0.0,433.33,227.343,4.0,3.0,allrounder,15.743517817400488,0.19125683060109291,7.96738732400079,False,True,False,False,79.66666666666667,129.62666666666667,0.5,7.855
Makhaya Ntini,11.0,11.0,61.11,2.0,0.0,0.0,0.0,1.0,2008.0,7.0,34.57,6.91,30.0,1.0,2008.0,5.25,12.0,7.0,0.0,0.0,0.0,0.0,bowler,7.021732496487017,29.64736424777408,29.64736424777408,True,True,False,False,11.0,61.11,7.0,6.91
Manan Vohra,1073.0,20.5025,130.27875,103.0,43.0,0.0,3.0,8.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,225.51314285714287,5.0,9.0,batter,19.638779641766096,0.0,19.638779641766096,False,True,False,False,38.666666666666664,132.47666666666666,0.0,0.0
Mandeep Singh,1688.0,19.734545454545454,117.33454545454546,175.0,37.0,0.0,6.0,11.0,2022.0,1.0,11.5,10.33,9.0,2.0,2019.0,0.0,0.0,0.0,466.66,199.45675675675676,3.0,8.0,allrounder,21.42616244261166,0.19125683060109291,10.808709636606377,False,False,False,False,54.333333333333336,101.55333333333333,0.5,10.33
Manish Pandey,3648.0,31.552,115.53666666666666,318.0,105.0,1.0,21.0,15.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,186.1615068493151,8.0,10.0,batter,40.132529575522696,0.0,40.132529575522696,False,True,False,False,268.3333333333333,120.44666666666667,0.0,0.0
Manoj Tiwary,1686.0,28.313333333333333,116.09666666666665,155.0,40.0,0.0,7.0,9.0,2018.0,1.0,2.75,11.625,1.5,4.0,2018.0,0.0,0.0,0.0,420.0,193.99807692307692,3.0,8.0,allrounder,24.686785617872598,0.19125683060109291,12.439021224236846,False,False,False,False,142.66666666666666,115.29,0.0,11.833333333333334
Manpreet Gony,99.0,11.75,120.242,6.0,8.0,0.0,0.0,5.0,2013.0,37.0,39.895714285714284,10.312857142857142,25.009999999999998,7.0,2017.0,2.75,12.25,8.0,425.0,292.8557142857143,3.0,4.0,bowler,10.802142063206361,30.098792942030645,30.098792942030645,False,False,False,False,17.0,87.77666666666669,3.3333333333333335,11.253333333333332
Manpreet Juneja,125.0,17.85,97.65,11.0,1.0,0.0,0.0,1.0,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.5,122.5,0.0,6.0,batter,11.75102551075966,0.0,11.75102551075966,False,True,False,False,125.0,97.65,0.0,0.0
Manvinder Bisla,798.0,17.955000000000002,100.19833333333334,93.0,23.0,0.0,4.0,6.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,207.19166666666666,5.0,14.0,batter,15.812898661193888,0.0,15.812898661193888,False,True,False,False,98.33333333333333,88.23666666666668,0.0,0.0
Marchant de Lange,1.0,1.0,50.0,0.0,0.0,0.0,0.0,1.0,2014.0,5.0,17.22,8.733333333333333,10.666666666666666,3.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bowler,2.8605665905897286,0.9562841530054645,0.9562841530054645,False,True,False,False,1.0,50.0,1.6666666666666667,8.733333333333333
Marco Jansen,9.0,4.5,64.285,0.0,1.0,0.0,0.0,2.0,2022.0,9.0,30.82,8.030000000000001,22.71,2.0,2022.0,6.25,10.375,7.0,160.0,160.0,1.0,0.0,bowler,4.881794557787746,30.306320216668578,30.306320216668578,False,True,False,False,4.5,64.285,4.5,8.030000000000001
Marcus Stoinis,1070.0,26.650000000000002,127.25857142857141,83.0,48.0,0.0,4.0,7.0,2022.0,34.0,41.68,9.968571428571428,25.49142857142857,7.0,2022.0,3.75,10.0,4.0,500.0,223.71432432432434,4.0,7.0,allrounder,21.995070957332892,28.338396576101495,25.166733766717194,False,False,False,False,199.0,139.76333333333335,6.333333333333333,10.426666666666668
